File,anti-COVID19 mask,balaclava,scarf,other cloth,hair,handkerchief,hands,beard,glasses,head covering,other masking,COVID-19 correct
face2979.png,0,0,0,1,0,0,0,0,0,0,0,0
face2980.png,0,0,0,1,0,0,0,0,0,1,0,0
face2981.png,0,0,0,0,0,0,0,0,0,0,1,0
face2982.png,0,0,0,0,0,0,0,0,0,0,0,0
face2983.png,0,0,0,0,0,0,0,0,0,1,1,0
face2985.png,0,0,0,0,0,0,0,0,0,0,0,0
face2986.png,0,0,0,1,0,0,0,0,0,0,0,0
face2987.png,0,0,0,0,0,0,1,0,0,0,1,0
face2988.png,0,0,0,0,1,0,0,0,0,0,0,0
face2989.png,0,0,0,0,0,0,1,0,0,1,1,0
face2990.png,0,0,0,0,0,0,0,1,1,0,0,0
face2991.png,0,0,0,0,0,0,0,0,1,0,0,0
face2992.png,0,0,0,0,1,0,0,0,0,0,0,0
face2993.png,0,0,0,0,0,0,0,0,0,0,1,0
face2994.png,0,0,0,0,0,0,1,0,0,0,1,0
face2995.png,0,0,0,0,0,0,0,0,0,0,0,0
face2996.png,0,0,0,0,0,0,0,1,0,0,0,0
face2997.png,0,0,0,0,1,0,1,0,0,0,1,0
face2999.png,0,0,0,0,0,0,0,0,0,0,0,0
face3000.png,0,0,0,0,0,0,0,0,0,0,1,0
face3001.png,0,0,0,0,1,0,0,0,0,0,1,0
face3002.png,0,0,0,0,0,0,1,0,0,0,1,0
face3003.png,0,0,0,0,0,0,0,0,1,0,0,0
face3004.png,0,0,0,0,1,0,0,0,0,0,0,0
face3005.png,0,0,0,0,1,0,0,0,0,0,0,0
face3006.png,0,0,0,1,1,0,1,0,0,0,0,0
face3007.png,0,0,0,0,1,0,0,0,0,0,0,0
face3008.png,0,0,0,0,0,0,0,0,1,0,0,0
face3009.png,0,0,0,0,1,0,0,0,1,0,0,0
face3010.png,0,0,0,0,0,0,0,0,0,1,0,0
face3011.png,0,0,0,0,0,0,0,0,0,0,0,0
face3012.png,0,0,0,0,0,0,0,0,0,0,0,0
face3013.png,0,0,0,0,0,0,0,0,0,0,0,0
face3015.png,0,0,0,0,1,0,0,0,0,0,0,0
face3016.png,0,0,0,0,0,0,0,0,0,1,0,0
face3017.png,0,0,0,0,1,0,0,0,0,0,0,0
face3018.png,0,0,0,0,1,0,0,0,0,0,0,0
face3019.png,0,0,0,0,0,0,0,1,0,1,0,0
face3020.png,0,0,0,0,0,0,1,0,1,0,0,0
face3022.png,0,0,0,0,0,0,0,0,0,0,0,0
face3023.png,0,0,0,0,0,0,0,0,0,0,0,0
face3024.png,0,0,0,0,0,0,0,0,0,0,0,0
face3025.png,0,0,0,0,0,0,0,0,0,0,0,0
face3026.png,0,0,0,0,0,0,0,0,0,0,0,0
face3027.png,0,0,0,0,0,0,0,0,0,0,0,0
face3028.png,0,0,0,0,0,0,0,0,0,0,0,0
face3029.png,0,0,0,0,1,0,0,0,0,0,0,0
face3030.png,0,0,0,0,0,0,0,0,1,0,1,0
face3031.png,0,0,0,0,0,0,1,0,0,0,1,0
face3032.png,0,0,0,0,1,0,1,0,0,0,1,0
face3033.png,0,0,0,0,0,0,0,0,0,0,0,0
face3034.png,0,0,0,0,0,0,0,0,0,0,1,0
face3035.png,0,0,0,0,0,0,0,0,0,1,0,0
face3036.png,0,0,0,0,1,0,0,0,0,0,0,0
face3038.png,0,0,0,0,0,0,0,0,0,0,0,0
face3039.png,0,0,0,0,1,0,0,0,0,0,0,0
face3040.png,0,0,0,0,1,0,0,0,0,0,0,0
face3041.png,0,0,0,0,0,0,1,0,0,0,0,0
face3042.png,0,0,0,0,0,0,1,0,0,0,0,0
face3043.png,0,0,0,0,1,0,0,0,0,0,0,0
face3044.png,0,0,0,0,1,0,0,0,0,0,1,0
face3045.png,0,0,0,0,0,0,0,0,0,0,0,0
face3046.png,0,0,0,0,0,0,0,0,0,1,0,0
face3047.png,0,0,0,0,1,0,0,0,0,0,0,0
face3049.png,0,0,0,0,1,0,0,0,0,0,0,0
face3050.png,0,0,0,0,0,0,0,0,0,0,0,0
face3051.png,0,0,0,0,0,0,0,1,0,0,0,0
face3052.png,0,0,0,0,0,0,0,0,0,0,0,0
face3053.png,0,0,0,0,0,0,0,1,0,0,0,0
face3054.png,0,0,0,0,0,0,0,0,1,0,0,0
face3055.png,0,0,0,0,0,0,0,0,0,0,0,0
face3056.png,0,0,0,0,0,0,0,0,0,1,0,0
face3057.png,0,0,0,0,1,0,0,0,0,0,0,0
face3058.png,0,0,0,0,1,0,0,0,1,0,0,0
face3059.png,0,0,0,0,1,0,0,0,0,0,0,0
face3060.png,0,0,0,0,0,0,0,0,1,0,0,0
face3061.png,0,0,0,0,0,0,0,0,1,0,0,0
face3062.png,0,0,0,0,0,0,0,0,0,1,0,0
face3063.png,0,0,0,0,0,0,0,0,0,0,0,0
face3064.png,0,0,0,0,0,0,0,0,0,0,0,0
face3065.png,0,0,0,0,0,0,0,0,1,0,0,0
face3067.png,0,0,0,0,0,0,0,1,0,0,0,0
face3068.png,0,0,0,0,0,0,0,1,0,0,0,0
face3070.png,0,0,0,0,0,0,0,1,0,0,0,0
face3071.png,0,0,0,0,0,0,0,0,0,0,0,0
face3072.png,0,0,0,0,0,0,1,0,0,0,0,0
face3073.png,0,0,0,0,1,0,0,0,0,0,0,0
face3074.png,0,0,0,0,0,0,0,0,0,0,0,0
face3075.png,0,0,0,0,1,0,0,0,0,0,0,0
face3076.png,0,0,0,0,0,0,1,0,0,0,1,0
face3080.png,0,0,0,0,1,0,0,0,0,0,0,0
face3081.png,0,0,0,0,1,0,0,0,0,0,0,0
face3082.png,0,0,0,0,0,0,0,0,0,1,0,0
face3084.png,0,0,0,0,1,0,0,0,0,0,0,0
face3085.png,0,0,0,0,1,0,1,0,0,0,0,0
face3086.png,0,0,0,0,1,0,0,0,0,0,0,0
face3087.png,0,0,0,0,0,0,0,0,1,0,0,0
face3088.png,0,0,0,0,0,0,0,0,0,0,1,0
face3089.png,0,0,0,0,0,0,1,0,0,0,1,0
face3090.png,0,0,0,0,1,0,0,0,1,0,0,0
face3091.png,0,0,0,0,1,0,0,0,0,0,0,0
face3092.png,0,0,0,0,1,0,0,0,0,0,0,0
face3093.png,0,0,0,0,1,0,0,0,1,0,0,0
face3094.png,0,0,0,0,0,0,0,0,0,0,0,0
face3095.png,0,0,0,0,0,0,0,0,0,0,0,0
face3096.png,0,0,0,0,0,0,0,0,0,0,0,0
face3097.png,0,0,0,0,1,0,0,0,0,0,0,0
face3098.png,0,0,0,0,0,0,0,0,0,0,0,0
face3099.png,0,0,0,0,0,0,0,0,0,0,0,0
face3100.png,0,0,0,0,0,0,0,0,0,0,0,0
face3101.png,0,0,0,0,0,0,0,0,0,0,0,0
face3102.png,0,0,0,0,1,0,0,0,0,0,0,0
face3103.png,0,0,0,0,0,0,0,0,0,0,0,0
face3104.png,0,0,0,0,0,0,0,0,0,0,0,0
face3105.png,0,0,0,0,0,0,0,0,0,0,0,0
face3107.png,0,0,0,0,1,0,0,0,0,0,0,0
face3108.png,0,0,0,0,0,0,0,0,0,0,0,0
face3109.png,0,0,0,0,1,0,0,0,1,0,0,0
face3110.png,0,0,0,0,0,0,0,1,1,0,0,0
face3111.png,0,0,0,0,0,0,0,0,0,0,0,0
face3112.png,0,0,0,0,0,0,0,0,0,0,0,0
face3113.png,0,0,0,1,0,0,1,0,0,0,0,0
face3114.png,0,0,0,0,1,0,0,0,0,0,0,0
face3115.png,0,0,0,0,0,0,0,0,0,0,1,0
face3117.png,0,0,0,0,1,0,0,0,0,0,0,0
face3118.png,0,0,0,0,0,0,0,0,0,0,0,0
face3120.png,0,0,0,0,0,0,0,0,0,0,0,0
face3122.png,0,0,0,0,0,0,0,1,0,0,0,0
face3123.png,0,0,0,0,0,0,0,0,0,0,0,0
face3124.png,0,0,0,0,0,0,0,0,0,0,0,0
face3125.png,0,0,0,0,1,0,0,0,0,0,0,0
face3126.png,0,0,0,0,0,0,0,0,0,0,0,0
face3127.png,0,0,0,0,1,0,0,0,0,0,0,0
face3128.png,0,0,0,0,0,0,0,0,0,0,0,0
face3129.png,0,0,0,0,1,0,0,0,0,0,0,0
face3130.png,0,0,0,0,0,0,0,0,0,0,1,0
face3131.png,0,0,0,0,0,0,0,0,0,0,0,0
face3132.png,0,0,0,0,0,0,0,0,0,0,0,0
face3133.png,0,0,0,0,0,0,0,0,0,0,0,0
face3134.png,0,0,0,0,0,0,1,0,0,0,0,0
face3135.png,0,0,0,0,1,0,0,0,0,0,0,0
face3136.png,0,0,0,0,0,0,0,0,0,0,0,0
face3137.png,0,0,0,0,0,0,0,0,0,0,0,0
face3138.png,0,0,0,0,1,0,0,0,0,0,0,0
face3139.png,0,0,0,0,0,0,0,0,0,0,1,0
face3140.png,0,0,0,0,0,0,0,0,0,0,0,0
face3141.png,0,0,0,0,0,0,0,1,0,0,0,0
face3142.png,0,0,0,0,0,0,0,0,0,0,1,0
face3143.png,0,0,0,0,0,0,0,0,0,0,0,0
face3144.png,0,0,0,0,0,0,0,0,0,0,1,0
face3145.png,0,0,0,0,1,0,0,0,0,0,0,0
face3147.png,0,0,0,0,0,0,0,0,0,0,1,0
face3149.png,0,0,0,0,0,0,0,0,0,0,0,0
face3150.png,0,0,0,0,0,0,0,0,0,1,0,0
face3153.png,0,0,0,0,0,0,0,0,0,0,0,0
face3154.png,0,0,0,0,1,0,0,0,1,0,0,0
face3155.png,0,0,0,0,1,0,0,0,0,0,0,0
face3156.png,0,0,0,0,0,0,0,1,0,0,0,0
face3157.png,0,0,0,0,0,0,0,1,0,1,0,0
face3158.png,0,0,0,0,0,0,0,0,0,0,0,0
face3159.png,0,0,0,0,1,0,0,0,0,0,0,0
face3160.png,0,0,0,0,0,0,0,0,0,0,0,0
face3161.png,0,0,0,0,0,0,0,0,0,0,0,0
face3162.png,0,0,0,0,0,0,0,0,0,0,0,0
face3163.png,0,0,0,0,0,0,0,0,1,0,0,0
face3164.png,0,0,0,0,1,0,0,0,1,0,0,0
face3165.png,0,0,0,0,0,0,0,0,0,0,0,0
face3166.png,0,0,0,0,1,0,0,0,0,0,0,0
face3167.png,0,0,0,0,0,0,0,0,0,0,1,0
face3168.png,0,0,0,0,0,0,0,0,0,0,0,0
face3169.png,0,0,0,0,0,0,0,0,0,0,0,0
face3170.png,0,0,0,0,0,0,0,0,0,0,0,0
face3171.png,0,0,0,0,0,0,0,0,0,0,0,0
face3172.png,0,0,0,0,0,0,0,1,1,0,0,0
face3173.png,0,0,0,0,0,0,0,0,0,0,1,0
face3174.png,0,0,0,0,0,0,0,0,0,0,0,0
face3175.png,0,0,0,0,0,0,0,0,1,0,0,0
face3176.png,0,0,0,0,1,0,0,0,0,0,0,0
face3177.png,0,0,0,0,1,0,0,0,0,0,0,0
face3178.png,0,0,0,0,1,0,0,0,0,0,1,0
face3179.png,0,0,1,0,0,0,0,0,0,0,0,0
face3180.png,0,0,0,0,1,0,0,0,0,0,0,0
face3181.png,0,0,0,0,1,0,0,0,0,0,0,0
face3182.png,0,0,0,0,0,0,0,0,0,0,1,0
face3183.png,0,0,0,0,0,0,0,0,0,0,0,0
face3184.png,0,0,0,0,0,0,0,0,0,0,0,0
face3186.png,0,0,0,0,0,0,0,0,0,0,0,0
face3187.png,0,0,0,0,0,0,0,0,0,0,0,0
face3188.png,0,0,0,0,0,0,0,1,0,0,0,0
face3189.png,0,0,0,0,0,0,0,0,0,0,0,0
face3190.png,0,0,0,0,1,0,0,1,0,0,0,0
face3191.png,0,0,0,0,0,0,0,0,1,0,1,0
face3192.png,0,0,0,0,0,0,0,0,0,0,1,0
face3193.png,0,0,0,0,0,0,0,1,0,0,0,0
face3194.png,0,0,0,0,0,0,0,0,0,0,0,0
face3196.png,0,0,0,0,0,0,0,1,0,1,1,0
face3197.png,0,0,0,0,1,0,0,0,0,0,0,0
face3198.png,0,0,0,0,1,0,0,0,0,0,0,0
face3199.png,0,0,0,0,1,0,0,0,0,0,0,0
face3200.png,1,0,0,0,0,0,1,0,0,0,0,1
face3201.png,1,0,0,0,0,0,0,0,1,0,0,1
face3202.png,1,0,0,0,0,0,0,0,0,0,0,1
face3203.png,1,0,0,0,1,0,0,0,0,0,0,1
face3204.png,1,0,0,0,0,0,0,0,1,0,0,1
face3205.png,1,0,0,0,1,0,1,0,0,0,0,1
face3206.png,1,0,0,0,0,0,0,0,0,0,0,1
face3207.png,1,0,0,0,1,0,0,0,0,0,0,1
face3208.png,1,0,0,0,0,0,0,0,0,0,0,1
face3209.png,1,0,0,0,0,0,0,0,0,0,0,1
face3210.png,1,0,0,0,1,0,0,0,0,1,0,1
face3212.png,1,0,0,0,0,0,0,0,0,1,0,1
face3213.png,1,0,0,0,0,0,0,0,0,0,0,1
face3214.png,1,0,0,0,1,0,0,0,0,0,0,1
face3215.png,1,0,0,0,0,0,0,0,1,1,0,1
face3216.png,0,0,0,0,0,0,0,0,1,0,1,0
face3217.png,1,0,0,0,1,0,0,0,0,0,0,1
face3218.png,1,0,0,0,0,0,0,0,0,0,0,1
face3219.png,1,0,0,0,0,0,0,0,0,0,0,1
face3220.png,1,0,0,0,1,0,0,0,0,0,0,1
face3221.png,0,0,0,0,0,0,0,0,1,0,1,0
face3222.png,1,0,0,0,1,0,0,0,1,0,0,1
face3223.png,0,0,0,1,0,0,0,0,0,0,0,0
face3224.png,1,0,0,0,1,0,0,0,0,1,0,0
face3225.png,1,0,0,0,0,0,0,0,0,0,0,1
face3226.png,1,0,0,0,0,0,0,0,0,0,0,1
face3227.png,0,0,0,1,0,0,0,0,0,0,0,0
face3228.png,1,0,0,0,0,0,0,0,0,0,0,1
face3229.png,0,0,0,0,0,0,0,0,0,0,1,0
face3230.png,0,0,0,0,0,0,0,0,0,0,1,0
face3232.png,1,0,0,0,0,0,0,0,0,0,0,1
face3233.png,1,0,0,0,0,0,0,0,0,0,0,1
face3234.png,1,0,0,0,1,0,0,0,0,0,0,1
face3235.png,0,0,0,0,1,0,0,0,0,0,1,0
face3236.png,0,0,0,0,1,0,1,0,0,0,1,0
face3238.png,1,0,0,1,0,0,0,0,0,1,0,1
face3239.png,0,0,0,0,1,1,1,0,0,0,0,1
face3240.png,0,0,0,0,0,1,1,0,0,1,0,1
face3241.png,1,0,0,0,1,0,0,0,0,0,0,1
face3243.png,1,0,0,0,0,0,0,0,0,0,0,1
face3244.png,1,0,0,0,0,0,0,0,0,0,0,1
face3245.png,1,0,0,0,1,0,0,0,0,0,0,1
face3246.png,1,0,0,0,0,0,0,0,0,0,0,1
face3247.png,1,0,0,0,1,0,0,0,0,0,0,1
face3248.png,1,0,0,0,0,0,0,0,0,1,0,0
face3249.png,1,0,0,0,0,0,0,0,0,1,0,1
face3251.png,1,0,0,0,0,0,0,0,1,0,0,1
face3252.png,0,0,1,0,0,0,0,0,0,1,0,1
face3253.png,0,0,0,0,0,0,0,0,0,0,1,1
face3254.png,1,0,0,0,1,0,0,0,1,0,0,1
face3256.png,1,0,0,0,0,0,0,0,0,0,0,1
face3257.png,0,0,0,1,1,0,0,0,0,0,0,0
face3258.png,1,0,0,0,1,0,0,0,1,0,0,1
face3259.png,1,0,0,0,0,0,0,0,0,0,0,1
face3260.png,1,0,0,0,0,0,0,0,0,1,0,1
face3261.png,0,0,0,0,0,0,0,0,0,1,0,0
face3262.png,1,0,0,0,0,0,0,0,1,0,0,1
face3264.png,1,0,0,0,1,0,0,0,0,0,0,1
face3265.png,1,0,0,0,1,0,0,0,1,0,0,1
face3266.png,1,0,0,0,0,0,1,0,0,0,0,1
face3267.png,1,0,0,0,1,0,0,0,0,0,0,1
face3268.png,1,0,0,0,0,0,0,0,0,1,0,1
face3269.png,1,0,0,0,1,0,0,0,0,0,0,1
face3270.png,1,0,0,0,1,0,0,0,0,0,0,1
face3271.png,1,0,0,0,0,0,0,0,0,0,0,1
face3272.png,1,0,0,0,0,0,0,0,0,1,0,1
face3273.png,1,0,0,0,1,0,0,0,0,0,0,1
face3274.png,1,0,0,0,0,0,0,0,0,0,0,1
face3275.png,1,0,0,0,0,0,0,0,0,1,0,1
face3276.png,1,0,0,0,0,0,0,0,0,0,0,1
face3277.png,0,0,0,0,1,0,0,0,1,0,0,0
face3278.png,1,0,0,0,1,0,0,0,0,0,0,1
face3279.png,1,0,0,0,0,0,0,0,0,1,0,1
face3280.png,1,0,0,0,1,0,0,0,0,0,0,1
face3281.png,1,0,0,0,0,0,0,0,0,0,0,1
face3282.png,0,0,0,0,0,0,0,0,1,0,0,0
face3283.png,0,0,0,1,0,0,0,0,0,0,0,0
face3284.png,1,0,0,0,0,0,0,0,0,0,0,1
face3285.png,1,0,0,0,0,0,0,0,0,1,0,1
face3287.png,1,0,0,0,0,0,1,0,0,1,0,1
face3289.png,0,0,0,1,0,0,0,0,0,0,0,0
face3290.png,1,0,0,0,0,0,0,0,0,1,0,1
face3291.png,0,0,0,0,1,0,0,0,1,0,0,0
face3292.png,1,0,0,0,0,0,0,0,0,0,0,1
face3293.png,1,0,0,0,0,0,0,0,1,0,0,1
face3294.png,1,0,0,0,0,0,0,0,0,0,0,1
face3295.png,0,0,0,0,0,0,1,0,0,0,1,0
face3296.png,0,0,0,0,0,0,1,0,0,0,1,0
face3297.png,1,0,0,0,1,0,0,0,0,0,0,1
face3298.png,1,0,0,0,1,0,0,0,0,0,0,1
face3301.png,1,0,0,0,0,0,1,0,0,0,0,0
face3302.png,1,0,0,0,0,0,0,0,0,0,0,1
face3304.png,1,0,0,0,1,0,0,0,1,0,0,1
face3305.png,1,0,0,0,0,0,0,0,1,1,0,1
face3306.png,0,0,0,0,0,0,0,0,0,0,1,0
face3307.png,0,0,1,0,0,0,1,0,0,0,0,1
face3308.png,1,0,0,0,0,0,0,0,0,0,0,1
face3309.png,1,0,0,0,0,0,0,0,0,0,0,1
face3310.png,1,0,0,0,0,0,0,0,0,0,0,1
face3311.png,0,0,0,0,0,0,1,0,0,0,1,0
face3312.png,1,0,0,0,1,0,0,0,0,1,0,1
face3313.png,1,0,0,0,0,0,0,0,0,1,0,1
face3314.png,1,0,0,0,0,0,0,0,0,0,0,1
face3315.png,1,0,0,0,1,0,0,0,0,0,0,1
face3316.png,0,0,0,0,0,0,0,0,0,0,0,0
face3318.png,1,0,0,0,1,0,0,0,1,0,0,1
face3319.png,1,0,0,0,0,0,0,0,1,0,0,1
face3320.png,1,0,0,0,0,0,0,0,1,0,0,1
face3322.png,0,0,0,0,0,0,0,0,0,0,0,0
face3323.png,1,0,0,0,1,0,0,0,0,0,0,1
face3324.png,1,0,0,0,1,0,0,0,1,0,0,1
face3325.png,1,0,0,0,0,0,0,0,0,1,0,1
face3327.png,1,0,0,0,0,0,0,0,0,0,0,1
face3328.png,1,0,0,0,0,0,0,0,0,0,0,1
face3329.png,1,0,0,0,1,0,0,0,0,0,0,1
face3330.png,0,0,0,0,0,0,0,0,0,0,1,0
face3331.png,0,0,0,0,0,0,0,0,0,0,0,0
face3332.png,1,0,1,0,0,0,0,0,0,0,0,1
face3333.png,1,0,0,0,0,0,0,0,1,1,0,1
face3334.png,0,0,0,0,1,0,0,0,0,0,0,0
face3335.png,0,0,1,1,0,0,0,0,1,0,0,0
face3336.png,1,0,0,0,0,0,0,0,0,1,0,1
face3337.png,0,0,0,0,0,0,0,0,1,0,0,0
face3338.png,1,0,0,0,0,0,0,0,0,0,0,1
face3339.png,1,0,0,0,0,0,0,0,0,0,0,1
face3340.png,1,0,1,0,1,0,0,0,0,0,0,1
face3341.png,1,0,0,0,1,0,0,0,0,0,0,1
face3342.png,1,0,0,0,1,0,0,0,0,0,0,1
face3344.png,1,0,0,1,0,0,0,0,0,1,0,1
face3345.png,1,0,0,1,0,0,0,0,0,1,0,1
face3346.png,1,0,0,0,0,0,0,0,0,0,0,1
face3347.png,1,0,0,0,1,0,0,0,0,0,0,1
face3348.png,1,0,0,0,1,0,0,0,0,0,0,1
face3349.png,1,0,0,0,1,0,0,0,0,0,0,1
face3350.png,1,0,0,0,1,0,0,0,0,0,0,1
face3351.png,1,0,0,0,1,0,0,0,0,0,0,1
face3352.png,0,0,0,0,0,0,0,0,1,0,1,0
face3354.png,1,0,0,0,0,0,0,0,1,0,0,1
face3355.png,1,0,0,0,1,0,0,0,0,0,0,1
face3357.png,1,0,0,1,1,0,0,0,0,0,0,1
face3358.png,1,0,0,0,0,0,0,0,0,0,0,1
face3359.png,1,0,0,0,1,0,0,0,0,0,0,1
face3360.png,0,0,0,0,0,0,0,0,0,0,0,0
face3361.png,1,0,0,0,0,0,0,0,0,1,0,1
face3363.png,0,0,0,0,0,0,0,0,0,0,1,0
face3364.png,0,0,0,0,0,0,0,0,0,0,1,0
face3366.png,1,0,0,0,0,0,0,0,0,0,0,1
face3367.png,1,0,0,0,1,0,0,0,0,0,0,1
face3368.png,1,0,0,0,1,0,0,0,0,0,0,1
face3370.png,0,0,0,0,0,0,0,0,0,0,0,0
face3371.png,1,0,0,0,0,0,0,0,0,0,0,1
face3372.png,1,0,0,0,0,0,0,0,1,1,0,1
face3373.png,0,0,0,1,0,0,0,0,0,0,0,0
face3374.png,1,0,0,0,1,0,0,0,0,0,0,1
face3375.png,1,0,0,0,1,0,0,0,0,0,0,1
face3376.png,1,0,0,0,0,0,0,0,0,0,0,0
face3377.png,1,0,0,0,0,0,0,0,0,0,0,1
face3378.png,0,0,0,0,0,0,0,0,0,0,0,0
face3379.png,1,0,0,0,0,0,0,0,0,0,0,1
face3380.png,0,0,0,0,0,0,0,0,0,0,0,0
face3381.png,1,0,0,0,0,0,1,0,0,0,0,0
face3382.png,1,0,0,0,0,0,1,0,0,0,0,0
face3383.png,0,0,0,0,0,0,0,0,0,0,0,0
face3384.png,1,0,0,0,0,0,0,0,1,0,0,1
face3385.png,1,0,0,0,0,0,0,0,0,0,0,0
face3386.png,1,0,0,0,1,0,0,0,0,0,0,1
face3387.png,1,0,0,0,0,0,0,0,1,0,0,1
face3388.png,1,0,0,0,0,0,0,0,1,0,0,1
face3389.png,1,0,0,0,0,0,0,0,1,1,0,1
face3390.png,1,0,0,0,0,0,1,0,0,0,0,0
face3391.png,1,0,0,0,0,0,0,0,0,0,0,1
face3392.png,0,0,0,0,0,0,0,0,0,0,1,0
face3393.png,0,0,0,0,0,0,0,0,0,0,0,0
face3394.png,0,0,0,0,1,0,0,0,0,0,0,0
face3395.png,1,0,0,0,1,0,0,0,0,0,0,1
face3396.png,1,0,0,0,0,0,0,0,0,0,0,1
face3398.png,1,0,0,0,0,0,0,0,0,1,0,1
face3399.png,1,0,0,0,0,0,0,0,0,0,0,1
face3400.png,1,0,0,0,1,0,0,0,0,0,0,1
face3401.png,1,0,0,0,1,0,0,0,0,0,0,1
face3402.png,1,0,0,0,1,0,0,0,0,0,0,1
face3403.png,1,0,0,0,1,0,0,0,0,0,0,1
face3404.png,1,0,0,0,0,0,0,0,0,0,0,1
face3405.png,0,0,0,0,0,0,0,0,0,0,0,0
face3406.png,0,0,0,0,0,0,0,0,0,0,0,0
face3407.png,0,0,0,0,0,0,0,0,0,0,0,0
face3408.png,0,0,0,0,0,0,0,0,0,0,0,0
face3409.png,1,0,0,0,0,0,0,0,0,1,0,1
face3410.png,0,0,0,0,0,0,0,0,0,0,0,0
face3411.png,1,0,0,0,1,0,0,0,0,0,0,1
face3412.png,0,0,0,0,1,0,0,0,0,0,0,0
face3413.png,1,0,0,0,0,0,0,0,1,0,0,1
face3414.png,1,0,0,0,0,0,0,0,0,1,0,0
face3416.png,1,0,0,0,0,0,0,0,0,0,0,1
face3417.png,1,0,0,0,0,0,0,0,1,0,0,1
face3418.png,1,0,0,0,0,0,0,0,0,0,0,1
face3419.png,1,0,0,0,0,0,0,0,0,1,0,1
face3420.png,1,0,0,0,0,0,0,0,0,0,0,1
face3421.png,0,0,0,0,1,0,0,0,0,0,0,0
face3422.png,1,0,0,0,0,0,0,0,0,1,0,1
face3423.png,1,0,0,0,0,0,0,0,0,0,0,1
face3424.png,1,0,0,0,1,0,0,0,0,0,0,1
face3425.png,0,0,0,0,0,0,0,0,1,0,0,0
face3426.png,1,0,0,0,0,0,0,0,0,0,0,1
face3427.png,1,0,0,0,0,0,0,0,0,0,0,1
face3428.png,1,0,0,0,0,0,0,0,0,1,0,1
face3429.png,1,0,0,0,0,0,0,0,0,0,0,1
face3430.png,1,0,0,0,0,0,0,0,0,0,0,1
face3431.png,1,0,0,0,0,0,0,0,0,1,0,1
face3433.png,0,0,0,0,0,0,0,0,1,0,0,0
face3434.png,1,0,0,0,0,0,0,0,1,1,0,1
face3435.png,0,0,0,0,0,0,1,0,0,0,0,0
face3436.png,1,0,0,0,0,0,0,0,0,1,0,0
face3437.png,1,0,0,0,0,0,0,0,0,1,0,0
face3438.png,1,0,0,0,1,0,0,0,0,0,0,0
face3439.png,1,0,0,0,0,0,0,0,0,1,0,1
face3440.png,1,0,0,0,1,0,0,0,1,1,0,0
face3441.png,1,0,0,0,0,0,0,0,0,1,0,1
face3443.png,1,0,0,0,0,0,0,0,1,1,0,0
face3444.png,1,0,0,0,1,0,0,0,1,1,0,0
face3445.png,1,0,0,0,1,0,0,0,1,1,0,0
face3446.png,1,0,0,0,0,0,0,0,0,0,0,1
face3447.png,0,0,0,1,1,0,0,0,1,0,0,0
face3448.png,1,0,0,0,0,0,0,0,0,0,0,1
face3449.png,1,0,0,0,0,0,0,0,0,0,0,1
face3450.png,1,0,0,0,1,0,0,0,0,0,0,1
face3451.png,0,0,0,0,0,0,0,0,0,0,1,0
face3452.png,0,0,0,0,0,0,0,0,0,0,0,0
face3453.png,0,0,0,0,1,0,0,0,0,0,0,0
face3454.png,0,0,0,0,0,0,0,0,0,0,0,0
face3455.png,1,0,0,0,1,0,0,0,0,0,0,1
face3456.png,1,0,0,0,0,0,0,0,0,1,0,1
face3459.png,0,0,0,0,0,0,0,0,1,1,1,0
face3460.png,1,0,0,0,1,0,0,0,0,0,0,1
face3461.png,1,0,0,0,1,0,0,0,0,0,0,1
face3463.png,0,0,0,0,1,0,0,0,0,0,0,0
face3464.png,1,0,0,0,0,0,0,0,1,0,0,1
face3465.png,1,0,0,0,0,0,0,0,1,0,0,1
face3466.png,1,0,0,0,1,0,0,0,1,0,0,1
face3467.png,1,0,0,0,1,0,0,0,1,0,0,1
face3469.png,1,0,0,0,0,0,0,0,1,0,0,1
face3470.png,1,0,0,0,1,0,0,0,0,0,0,1
face3472.png,0,0,0,0,0,0,0,0,1,0,0,0
face3473.png,0,0,0,0,1,0,0,0,0,0,0,0
face3474.png,1,0,0,0,1,0,0,0,0,0,0,1
face3475.png,0,0,0,0,1,0,0,0,0,0,0,0
face3476.png,0,0,0,1,0,0,0,0,0,1,0,0
face3477.png,0,0,0,0,0,0,0,0,1,0,0,0
face3478.png,1,0,0,0,1,0,0,0,0,0,0,1
face3479.png,0,0,0,0,0,0,0,0,0,0,0,0
face3480.png,1,0,0,0,1,0,0,0,0,0,0,1
face3483.png,0,0,0,0,0,0,0,0,1,0,0,0
face3484.png,1,0,0,0,1,0,0,0,0,0,0,1
face3485.png,0,0,0,0,0,0,0,0,0,0,0,0
face3486.png,1,0,0,0,1,0,0,0,0,0,0,1
face3487.png,0,0,0,0,0,0,0,0,1,0,0,0
face3488.png,0,0,0,0,1,0,0,0,0,0,0,0
face3489.png,0,0,0,0,0,0,0,0,0,0,0,0
face3490.png,1,0,0,0,1,0,0,0,0,0,0,1
face3491.png,0,0,1,0,1,0,0,0,0,0,0,0
face3492.png,0,0,0,0,1,0,0,0,0,0,0,0
face3493.png,0,0,0,0,0,0,0,0,0,0,0,0
face3494.png,1,0,0,0,1,0,0,0,0,0,0,1
face3495.png,0,0,0,0,1,0,0,0,0,0,0,0
face3496.png,1,0,0,0,0,0,0,0,0,1,0,1
